Date,Residential,Change in private inventories,Personal consumption expenditures,Intellectual property products,Metric_Name
1997/06/27,,"99,287","8,009,964",,Chained Dollars
1997/06/28,,"99,287","8,009,964",,Chained Dollars
1997/06/29,,"99,287","8,009,964",,Chained Dollars
1997/06/30,,"99,287","8,009,964",,Chained Dollars
1997/07/01,,"99,287","8,009,964",,Chained Dollars
1997/07/02,,"99,287","8,009,964",,Chained Dollars
1997/07/03,,"99,287","8,009,964",,Chained Dollars
1997/07/04,,"99,287","8,009,964",,Chained Dollars
1997/07/05,,"99,287","8,009,964",,Chained Dollars
1997/07/06,,"99,287","8,009,964",,Chained Dollars
1997/07/07,,"99,287","8,009,964",,Chained Dollars
1997/07/08,,"99,287","8,009,964",,Chained Dollars
1997/07/09,,"99,287","8,009,964",,Chained Dollars
1997/07/10,,"99,287","8,009,964",,Chained Dollars
1997/07/11,,"99,287","8,009,964",,Chained Dollars
1997/07/12,,"99,287","8,009,964",,Chained Dollars
1997/07/13,,"99,287","8,009,964",,Chained Dollars
1997/07/14,,"99,287","8,009,964",,Chained Dollars
1997/07/15,,"99,287","8,009,964",,Chained Dollars
1997/07/16,,"99,287","8,009,964",,Chained Dollars
1997/07/17,,"99,287","8,009,964",,Chained Dollars
1997/07/18,,"99,287","8,009,964",,Chained Dollars
1997/07/19,,"99,287","8,009,964",,Chained Dollars
1997/07/20,,"99,287","8,009,964",,Chained Dollars
1997/07/21,,"99,287","8,009,964",,Chained Dollars
1997/07/22,,"99,287","8,009,964",,Chained Dollars
1997/07/23,,"99,287","8,009,964",,Chained Dollars
1997/07/24,,"99,287","8,009,964",,Chained Dollars
1997/07/25,,"99,287","8,009,964",,Chained Dollars
1997/07/26,,"99,287","8,009,964",,Chained Dollars
1997/07/27,,"99,287","8,009,964",,Chained Dollars
1997/07/28,,"99,287","8,009,964",,Chained Dollars
1997/07/29,,"99,287","8,009,964",,Chained Dollars
1997/07/30,,"99,287","8,009,964",,Chained Dollars
1997/07/31,,"99,287","8,009,964",,Chained Dollars
1997/08/01,,"99,287","8,009,964",,Chained Dollars
1997/08/02,,"99,287","8,009,964",,Chained Dollars
1997/08/03,,"99,287","8,009,964",,Chained Dollars
1997/08/04,,"99,287","8,009,964",,Chained Dollars
1997/08/05,,"99,287","8,009,964",,Chained Dollars
1997/08/06,,"99,287","8,009,964",,Chained Dollars
1997/08/07,,"99,287","8,009,964",,Chained Dollars
1997/08/08,,"99,287","8,009,964",,Chained Dollars
1997/08/09,,"99,287","8,009,964",,Chained Dollars
1997/08/10,,"99,287","8,009,964",,Chained Dollars
1997/08/11,,"99,287","8,009,964",,Chained Dollars
1997/08/12,,"99,287","8,009,964",,Chained Dollars
1997/08/13,,"99,287","8,009,964",,Chained Dollars
1997/08/14,,"99,287","8,009,964",,Chained Dollars
1997/08/15,,"99,287","8,009,964",,Chained Dollars
1997/08/16,,"99,287","8,009,964",,Chained Dollars
1997/08/17,,"99,287","8,009,964",,Chained Dollars
1997/08/18,,"99,287","8,009,964",,Chained Dollars
1997/08/19,,"99,287","8,009,964",,Chained Dollars
1997/08/20,,"99,287","8,009,964",,Chained Dollars
1997/08/21,,"99,287","8,009,964",,Chained Dollars
1997/08/22,,"99,287","8,009,964",,Chained Dollars
1997/08/23,,"99,287","8,009,964",,Chained Dollars
1997/08/24,,"99,287","8,009,964",,Chained Dollars
1997/08/25,,"99,287","8,009,964",,Chained Dollars
1997/08/26,,"99,287","8,009,964",,Chained Dollars
1997/08/27,,"99,287","8,009,964",,Chained Dollars
1997/08/28,,"99,287","8,009,964",,Chained Dollars
1997/08/29,,"99,287","8,009,964",,Chained Dollars
1997/08/30,,"99,287","8,009,964",,Chained Dollars
1997/08/31,,"99,287","8,009,964",,Chained Dollars
1997/09/01,,"99,287","8,009,964",,Chained Dollars
1997/09/02,,"99,287","8,009,964",,Chained Dollars
1997/09/03,,"99,287","8,009,964",,Chained Dollars
1997/09/04,,"99,287","8,009,964",,Chained Dollars
1997/09/05,,"99,287","8,009,964",,Chained Dollars
1997/09/06,,"99,287","8,009,964",,Chained Dollars
1997/09/07,,"99,287","8,009,964",,Chained Dollars
1997/09/08,,"99,287","8,009,964",,Chained Dollars
1997/09/09,,"99,287","8,009,964",,Chained Dollars
1997/09/10,,"99,287","8,009,964",,Chained Dollars
1997/09/11,,"99,287","8,009,964",,Chained Dollars
1997/09/12,,"99,287","8,009,964",,Chained Dollars
1997/09/13,,"99,287","8,009,964",,Chained Dollars
1997/09/14,,"99,287","8,009,964",,Chained Dollars
1997/09/15,,"99,287","8,009,964",,Chained Dollars
1997/09/16,,"99,287","8,009,964",,Chained Dollars
1997/09/17,,"99,287","8,009,964",,Chained Dollars
1997/09/18,,"99,287","8,009,964",,Chained Dollars
1997/09/19,,"99,287","8,009,964",,Chained Dollars
1997/09/20,,"99,287","8,009,964",,Chained Dollars
1997/09/21,,"99,287","8,009,964",,Chained Dollars
1997/09/22,,"99,287","8,009,964",,Chained Dollars
1997/09/23,,"99,287","8,009,964",,Chained Dollars
1997/09/24,,"99,287","8,009,964",,Chained Dollars
1997/09/25,,"99,287","8,009,964",,Chained Dollars
1997/09/26,,"99,287","8,009,964",,Chained Dollars
1997/09/27,,"99,287","8,009,964",,Chained Dollars
1997/09/28,,"99,287","8,009,964",,Chained Dollars
1997/09/29,,"99,287","8,009,964",,Chained Dollars
1997/09/30,,"99,287","8,009,964",,Chained Dollars
1997/10/01,,"99,287","8,009,964",,Chained Dollars
1997/10/02,,"99,287","8,009,964",,Chained Dollars
1997/10/03,,"99,287","8,009,964",,Chained Dollars
1997/10/04,,"99,287","8,009,964",,Chained Dollars
1997/10/05,,"99,287","8,009,964",,Chained Dollars
1997/10/06,,"99,287","8,009,964",,Chained Dollars
1997/10/07,,"99,287","8,009,964",,Chained Dollars
1997/10/08,,"99,287","8,009,964",,Chained Dollars
1997/10/09,,"99,287","8,009,964",,Chained Dollars
1997/10/10,,"99,287","8,009,964",,Chained Dollars
1997/10/11,,"99,287","8,009,964",,Chained Dollars
1997/10/12,,"99,287","8,009,964",,Chained Dollars
1997/10/13,,"99,287","8,009,964",,Chained Dollars
1997/10/14,,"99,287","8,009,964",,Chained Dollars
1997/10/15,,"99,287","8,009,964",,Chained Dollars
1997/10/16,,"99,287","8,009,964",,Chained Dollars
1997/10/17,,"99,287","8,009,964",,Chained Dollars
1997/10/18,,"99,287","8,009,964",,Chained Dollars
1997/10/19,,"99,287","8,009,964",,Chained Dollars
1997/10/20,,"99,287","8,009,964",,Chained Dollars
1997/10/21,,"99,287","8,009,964",,Chained Dollars
1997/10/22,,"99,287","8,009,964",,Chained Dollars
1997/10/23,,"99,287","8,009,964",,Chained Dollars
1997/10/24,,"99,287","8,009,964",,Chained Dollars
1997/10/25,,"99,287","8,009,964",,Chained Dollars
1997/10/26,,"99,287","8,009,964",,Chained Dollars
1997/10/27,,"99,287","8,009,964",,Chained Dollars
1997/10/28,,"99,287","8,009,964",,Chained Dollars
1997/10/29,,"99,287","8,009,964",,Chained Dollars
1997/10/30,,"99,287","8,009,964",,Chained Dollars
1997/10/31,,"99,287","8,009,964",,Chained Dollars
1997/11/01,,"99,287","8,009,964",,Chained Dollars
1997/11/02,,"99,287","8,009,964",,Chained Dollars
1997/11/03,,"99,287","8,009,964",,Chained Dollars
1997/11/04,,"99,287","8,009,964",,Chained Dollars
1997/11/05,,"99,287","8,009,964",,Chained Dollars
1997/11/06,,"99,287","8,009,964",,Chained Dollars
1997/11/07,,"99,287","8,009,964",,Chained Dollars
1997/11/08,,"99,287","8,009,964",,Chained Dollars
1997/11/09,,"99,287","8,009,964",,Chained Dollars
1997/11/10,,"99,287","8,009,964",,Chained Dollars
1997/11/11,,"99,287","8,009,964",,Chained Dollars
1997/11/12,,"99,287","8,009,964",,Chained Dollars
1997/11/13,,"99,287","8,009,964",,Chained Dollars
1997/11/14,,"99,287","8,009,964",,Chained Dollars
1997/11/15,,"99,287","8,009,964",,Chained Dollars
1997/11/16,,"99,287","8,009,964",,Chained Dollars
1997/11/17,,"99,287","8,009,964",,Chained Dollars
1997/11/18,,"99,287","8,009,964",,Chained Dollars
1997/11/19,,"99,287","8,009,964",,Chained Dollars
1997/11/20,,"99,287","8,009,964",,Chained Dollars
1997/11/21,,"99,287","8,009,964",,Chained Dollars
1997/11/22,,"99,287","8,009,964",,Chained Dollars
1997/11/23,,"99,287","8,009,964",,Chained Dollars
1997/11/24,,"99,287","8,009,964",,Chained Dollars
1997/11/25,,"99,287","8,009,964",,Chained Dollars
1997/11/26,,"99,287","8,009,964",,Chained Dollars
1997/11/27,,"99,287","8,009,964",,Chained Dollars
1997/11/28,,"99,287","8,009,964",,Chained Dollars
1997/11/29,,"99,287","8,009,964",,Chained Dollars
1997/11/30,,"99,287","8,009,964",,Chained Dollars
1997/12/01,,"99,287","8,009,964",,Chained Dollars
1997/12/02,,"99,287","8,009,964",,Chained Dollars
1997/12/03,,"99,287","8,009,964",,Chained Dollars
1997/12/04,,"99,287","8,009,964",,Chained Dollars
1997/12/05,,"99,287","8,009,964",,Chained Dollars
1997/12/06,,"99,287","8,009,964",,Chained Dollars
1997/12/07,,"99,287","8,009,964",,Chained Dollars
1997/12/08,,"99,287","8,009,964",,Chained Dollars
1997/12/09,,"99,287","8,009,964",,Chained Dollars
1997/12/10,,"99,287","8,009,964",,Chained Dollars
1997/12/11,,"99,287","8,009,964",,Chained Dollars
1997/12/12,,"99,287","8,009,964",,Chained Dollars
1997/12/13,,"99,287","8,009,964",,Chained Dollars
1997/12/14,,"99,287","8,009,964",,Chained Dollars
1997/12/15,,"99,287","8,009,964",,Chained Dollars
1997/12/16,,"99,287","8,009,964",,Chained Dollars
1997/12/17,,"99,287","8,009,964",,Chained Dollars
1997/12/18,,"99,287","8,009,964",,Chained Dollars
1997/12/19,,"99,287","8,009,964",,Chained Dollars
1997/12/20,,"99,287","8,009,964",,Chained Dollars
1997/12/21,,"99,287","8,009,964",,Chained Dollars
1997/12/22,,"99,287","8,009,964",,Chained Dollars
1997/12/23,,"99,287","8,009,964",,Chained Dollars
1997/12/24,,"99,287","8,009,964",,Chained Dollars
1997/12/25,,"99,287","8,009,964",,Chained Dollars
1997/12/26,,"99,287","8,009,964",,Chained Dollars
1997/12/27,,"99,287","8,009,964",,Chained Dollars
1997/12/28,,"99,287","8,009,964",,Chained Dollars
1997/12/29,,"99,287","8,009,964",,Chained Dollars
1997/12/30,,"99,287","8,009,964",,Chained Dollars
1997/12/31,,"99,287","8,009,964",,Chained Dollars
1998/01/01,,"151,744","8,090,987",,Chained Dollars
1998/01/02,,"151,744","8,090,987",,Chained Dollars
1998/01/03,,"151,744","8,090,987",,Chained Dollars
1998/01/04,,"151,744","8,090,987",,Chained Dollars
1998/01/05,,"151,744","8,090,987",,Chained Dollars
1998/01/06,,"151,744","8,090,987",,Chained Dollars
1998/01/07,,"151,744","8,090,987",,Chained Dollars
1998/01/08,,"151,744","8,090,987",,Chained Dollars
1998/01/09,,"151,744","8,090,987",,Chained Dollars
1998/01/10,,"151,744","8,090,987",,Chained Dollars
1998/01/11,,"151,744","8,090,987",,Chained Dollars
1998/01/12,,"151,744","8,090,987",,Chained Dollars
1998/01/13,,"151,744","8,090,987",,Chained Dollars
1998/01/14,,"151,744","8,090,987",,Chained Dollars
1998/01/15,,"151,744","8,090,987",,Chained Dollars
1998/01/16,,"151,744","8,090,987",,Chained Dollars
1998/01/17,,"151,744","8,090,987",,Chained Dollars
1998/01/18,,"151,744","8,090,987",,Chained Dollars
1998/01/19,,"151,744","8,090,987",,Chained Dollars
1998/01/20,,"151,744","8,090,987",,Chained Dollars
1998/01/21,,"151,744","8,090,987",,Chained Dollars
1998/01/22,,"151,744","8,090,987",,Chained Dollars
1998/01/23,,"151,744","8,090,987",,Chained Dollars
1998/01/24,,"151,744","8,090,987",,Chained Dollars
1998/01/25,,"151,744","8,090,987",,Chained Dollars
1998/01/26,,"151,744","8,090,987",,Chained Dollars
1998/01/27,,"151,744","8,090,987",,Chained Dollars
1998/01/28,,"151,744","8,090,987",,Chained Dollars
1998/01/29,,"151,744","8,090,987",,Chained Dollars
1998/01/30,,"151,744","8,090,987",,Chained Dollars
1998/01/31,,"151,744","8,090,987",,Chained Dollars
1998/02/01,,"55,301","8,233,463",,Chained Dollars
1998/02/02,,"55,301","8,233,463",,Chained Dollars
1998/02/03,,"55,301","8,233,463",,Chained Dollars
1998/02/04,,"55,301","8,233,463",,Chained Dollars
1998/02/05,,"55,301","8,233,463",,Chained Dollars
1998/02/06,,"55,301","8,233,463",,Chained Dollars
1998/02/07,,"55,301","8,233,463",,Chained Dollars
1998/02/08,,"55,301","8,233,463",,Chained Dollars
1998/02/09,,"55,301","8,233,463",,Chained Dollars
1998/02/10,,"55,301","8,233,463",,Chained Dollars
1998/02/11,,"55,301","8,233,463",,Chained Dollars
1998/02/12,,"55,301","8,233,463",,Chained Dollars
1998/02/13,,"55,301","8,233,463",,Chained Dollars
1998/02/14,,"55,301","8,233,463",,Chained Dollars
1998/02/15,,"55,301","8,233,463",,Chained Dollars
1998/02/16,,"55,301","8,233,463",,Chained Dollars
1998/02/17,,"55,301","8,233,463",,Chained Dollars
1998/02/18,,"55,301","8,233,463",,Chained Dollars
1998/02/19,,"55,301","8,233,463",,Chained Dollars
1998/02/20,,"55,301","8,233,463",,Chained Dollars
1998/02/21,,"55,301","8,233,463",,Chained Dollars
1998/02/22,,"55,301","8,233,463",,Chained Dollars
1998/02/23,,"55,301","8,233,463",,Chained Dollars
1998/02/24,,"55,301","8,233,463",,Chained Dollars
1998/02/25,,"55,301","8,233,463",,Chained Dollars
1998/02/26,,"55,301","8,233,463",,Chained Dollars
1998/02/27,,"55,301","8,233,463",,Chained Dollars
1998/02/28,,"55,301","8,233,463",,Chained Dollars
1998/03/01,,"69,982","8,340,831",,Chained Dollars
1998/03/02,,"69,982","8,340,831",,Chained Dollars
1998/03/03,,"69,982","8,340,831",,Chained Dollars
1998/03/04,,"69,982","8,340,831",,Chained Dollars
1998/03/05,,"69,982","8,340,831",,Chained Dollars
1998/03/06,,"69,982","8,340,831",,Chained Dollars
1998/03/07,,"69,982","8,340,831",,Chained Dollars
1998/03/08,,"69,982","8,340,831",,Chained Dollars
1998/03/09,,"69,982","8,340,831",,Chained Dollars
1998/03/10,,"69,982","8,340,831",,Chained Dollars
1998/03/11,,"69,982","8,340,831",,Chained Dollars
1998/03/12,,"69,982","8,340,831",,Chained Dollars
1998/03/13,,"69,982","8,340,831",,Chained Dollars
1998/03/14,,"69,982","8,340,831",,Chained Dollars
1998/03/15,,"69,982","8,340,831",,Chained Dollars
1998/03/16,,"69,982","8,340,831",,Chained Dollars
1998/03/17,,"69,982","8,340,831",,Chained Dollars
1998/03/18,,"69,982","8,340,831",,Chained Dollars
1998/03/19,,"69,982","8,340,831",,Chained Dollars
1998/03/20,,"69,982","8,340,831",,Chained Dollars
1998/03/21,,"69,982","8,340,831",,Chained Dollars
1998/03/22,,"69,982","8,340,831",,Chained Dollars
1998/03/23,,"69,982","8,340,831",,Chained Dollars
1998/03/24,,"69,982","8,340,831",,Chained Dollars
1998/03/25,,"69,982","8,340,831",,Chained Dollars
1998/03/26,,"69,982","8,340,831",,Chained Dollars
1998/03/27,,"69,982","8,340,831",,Chained Dollars
1998/03/28,,"69,982","8,340,831",,Chained Dollars
1998/03/29,,"69,982","8,340,831",,Chained Dollars
1998/03/30,,"69,982","8,340,831",,Chained Dollars
1998/03/31,,"69,982","8,340,831",,Chained Dollars
1998/04/01,,"81,947","8,461,330",,Chained Dollars
1998/04/02,,"81,947","8,461,330",,Chained Dollars
1998/04/03,,"81,947","8,461,330",,Chained Dollars
1998/04/04,,"81,947","8,461,330",,Chained Dollars
1998/04/05,,"81,947","8,461,330",,Chained Dollars
1998/04/06,,"81,947","8,461,330",,Chained Dollars
1998/04/07,,"81,947","8,461,330",,Chained Dollars
1998/04/08,,"81,947","8,461,330",,Chained Dollars
1998/04/09,,"81,947","8,461,330",,Chained Dollars
1998/04/10,,"81,947","8,461,330",,Chained Dollars
1998/04/11,,"81,947","8,461,330",,Chained Dollars
1998/04/12,,"81,947","8,461,330",,Chained Dollars
1998/04/13,,"81,947","8,461,330",,Chained Dollars
1998/04/14,,"81,947","8,461,330",,Chained Dollars
1998/04/15,,"81,947","8,461,330",,Chained Dollars
1998/04/16,,"81,947","8,461,330",,Chained Dollars
1998/04/17,,"81,947","8,461,330",,Chained Dollars
1998/04/18,,"81,947","8,461,330",,Chained Dollars
1998/04/19,,"81,947","8,461,330",,Chained Dollars
1998/04/20,,"81,947","8,461,330",,Chained Dollars
1998/04/21,,"81,947","8,461,330",,Chained Dollars
1998/04/22,,"81,947","8,461,330",,Chained Dollars
1998/04/23,,"81,947","8,461,330",,Chained Dollars
1998/04/24,,"81,947","8,461,330",,Chained Dollars
1998/04/25,,"81,947","8,461,330",,Chained Dollars
1998/04/26,,"81,947","8,461,330",,Chained Dollars
1998/04/27,,"81,947","8,461,330",,Chained Dollars
1998/04/28,,"81,947","8,461,330",,Chained Dollars
1998/04/29,,"81,947","8,461,330",,Chained Dollars
1998/04/30,,"81,947","8,461,330",,Chained Dollars
1998/05/01,,"81,947","8,461,330",,Chained Dollars
1998/05/02,,"81,947","8,461,330",,Chained Dollars
1998/05/03,,"81,947","8,461,330",,Chained Dollars
1998/05/04,,"81,947","8,461,330",,Chained Dollars
1998/05/05,,"81,947","8,461,330",,Chained Dollars
1998/05/06,,"81,947","8,461,330",,Chained Dollars
1998/05/07,,"81,947","8,461,330",,Chained Dollars
1998/05/08,,"81,947","8,461,330",,Chained Dollars
1998/05/09,,"81,947","8,461,330",,Chained Dollars
1998/05/10,,"81,947","8,461,330",,Chained Dollars
1998/05/11,,"81,947","8,461,330",,Chained Dollars
1998/05/12,,"81,947","8,461,330",,Chained Dollars
1998/05/13,,"81,947","8,461,330",,Chained Dollars
1998/05/14,,"81,947","8,461,330",,Chained Dollars
1998/05/15,,"81,947","8,461,330",,Chained Dollars
1998/05/16,,"81,947","8,461,330",,Chained Dollars
1998/05/17,,"81,947","8,461,330",,Chained Dollars
1998/05/18,,"81,947","8,461,330",,Chained Dollars
1998/05/19,,"81,947","8,461,330",,Chained Dollars
1998/05/20,,"81,947","8,461,330",,Chained Dollars
1998/05/21,,"81,947","8,461,330",,Chained Dollars
1998/05/22,,"81,947","8,461,330",,Chained Dollars
1998/05/23,,"81,947","8,461,330",,Chained Dollars
1998/05/24,,"81,947","8,461,330",,Chained Dollars
1998/05/25,,"81,947","8,461,330",,Chained Dollars
1998/05/26,,"81,947","8,461,330",,Chained Dollars
1998/05/27,,"81,947","8,461,330",,Chained Dollars
1998/05/28,,"81,947","8,461,330",,Chained Dollars
1998/05/29,,"81,947","8,461,330",,Chained Dollars
1998/05/30,,"81,947","8,461,330",,Chained Dollars
1998/05/31,,"81,947","8,461,330",,Chained Dollars
1998/06/01,,"81,947","8,461,330",,Chained Dollars
1998/06/02,,"81,947","8,461,330",,Chained Dollars
1998/06/03,,"81,947","8,461,330",,Chained Dollars
1998/06/04,,"81,947","8,461,330",,Chained Dollars
1998/06/05,,"81,947","8,461,330",,Chained Dollars
1998/06/06,,"81,947","8,461,330",,Chained Dollars
1998/06/07,,"81,947","8,461,330",,Chained Dollars
1998/06/08,,"81,947","8,461,330",,Chained Dollars
1998/06/09,,"81,947","8,461,330",,Chained Dollars
1998/06/10,,"81,947","8,461,330",,Chained Dollars
1998/06/11,,"81,947","8,461,330",,Chained Dollars
1998/06/12,,"81,947","8,461,330",,Chained Dollars
1998/06/13,,"81,947","8,461,330",,Chained Dollars
1998/06/14,,"81,947","8,461,330",,Chained Dollars
1998/06/15,,"81,947","8,461,330",,Chained Dollars
1998/06/16,,"81,947","8,461,330",,Chained Dollars
1998/06/17,,"81,947","8,461,330",,Chained Dollars
1998/06/18,,"81,947","8,461,330",,Chained Dollars
1998/06/19,,"81,947","8,461,330",,Chained Dollars
1998/06/20,,"81,947","8,461,330",,Chained Dollars
1998/06/21,,"81,947","8,461,330",,Chained Dollars
1998/06/22,,"81,947","8,461,330",,Chained Dollars
1998/06/23,,"81,947","8,461,330",,Chained Dollars
1998/06/24,,"81,947","8,461,330",,Chained Dollars
1998/06/25,,"81,947","8,461,330",,Chained Dollars
1998/06/26,,"81,947","8,461,330",,Chained Dollars
1998/06/27,,"81,947","8,461,330",,Chained Dollars
1998/06/28,,"81,947","8,461,330",,Chained Dollars
1998/06/29,,"81,947","8,461,330",,Chained Dollars
1998/06/30,,"81,947","8,461,330",,Chained Dollars
1998/07/01,,"81,947","8,461,330",,Chained Dollars
1998/07/02,,"81,947","8,461,330",,Chained Dollars
1998/07/03,,"81,947","8,461,330",,Chained Dollars
1998/07/04,,"81,947","8,461,330",,Chained Dollars
1998/07/05,,"81,947","8,461,330",,Chained Dollars
1998/07/06,,"81,947","8,461,330",,Chained Dollars
1998/07/07,,"81,947","8,461,330",,Chained Dollars
1998/07/08,,"81,947","8,461,330",,Chained Dollars
1998/07/09,,"81,947","8,461,330",,Chained Dollars
1998/07/10,,"81,947","8,461,330",,Chained Dollars
1998/07/11,,"81,947","8,461,330",,Chained Dollars
1998/07/12,,"81,947","8,461,330",,Chained Dollars
1998/07/13,,"81,947","8,461,330",,Chained Dollars
1998/07/14,,"81,947","8,461,330",,Chained Dollars
1998/07/15,,"81,947","8,461,330",,Chained Dollars
1998/07/16,,"81,947","8,461,330",,Chained Dollars
1998/07/17,,"81,947","8,461,330",,Chained Dollars
1998/07/18,,"81,947","8,461,330",,Chained Dollars
1998/07/19,,"81,947","8,461,330",,Chained Dollars
1998/07/20,,"81,947","8,461,330",,Chained Dollars
1998/07/21,,"81,947","8,461,330",,Chained Dollars
1998/07/22,,"81,947","8,461,330",,Chained Dollars
1998/07/23,,"81,947","8,461,330",,Chained Dollars
1998/07/24,,"81,947","8,461,330",,Chained Dollars
1998/07/25,,"81,947","8,461,330",,Chained Dollars
1998/07/26,,"81,947","8,461,330",,Chained Dollars
1998/07/27,,"81,947","8,461,330",,Chained Dollars
1998/07/28,,"81,947","8,461,330",,Chained Dollars
1998/07/29,,"81,947","8,461,330",,Chained Dollars
1998/07/30,,"81,947","8,461,330",,Chained Dollars
1998/07/31,,"81,947","8,461,330",,Chained Dollars
1998/08/01,,"81,947","8,461,330",,Chained Dollars
